codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2803203,Itaporanga d'Ajuda,30646,31517,330,10697,30299,27184,330,11930,0
2803302,Japaratuba,15882,15652,175,6418,14798,13176,175,7715,0
2803401,Japoatã,11743,11463,135,6004,11883,8701,154,4294,0
2803500,Lagarto,92654,91326,2500,35617,88948,77261,2510,35653,24
2803609,Laranjeiras,26613,26666,490,10318,25750,21795,502,11740,3
2803708,Macambira,6512,5893,70,3050,6364,5523,70,3071,0
2803807,Malhada dos Bois,3392,3303,40,1249,3056,3025,43,873,0
2803906,Malhador,11212,10562,120,4375,10753,9159,119,4467,0
2804003,Maruim,15252,14067,165,5561,13498,11349,165,5939,1
2804102,Moita Bonita,10146,10196,125,6166,10315,9333,138,5570,0
2804201,Monte Alegre de Sergipe,13481,12861,135,4570,12460,10585,135,4527,0
2804300,Muribeca,6889,6929,75,2367,6890,6196,75,2650,0
2804409,Neópolis,16129,15328,175,6760,14523,12201,175,5957,0
2804458,Nossa Senhora Aparecida,8043,7952,95,3712,7974,7065,111,3220,2
2804508,Nossa Senhora da Glória,33142,31482,1000,13943,32636,28391,968,12494,0
2804607,Nossa Senhora das Dores,23777,23449,245,9108,24405,20144,245,8640,0
2804706,Nossa Senhora de Lourdes,5747,5720,60,2845,5881,5142,53,2408,0
2804805,Nossa Senhora do Socorro,148039,144926,4100,52877,152076,129444,4175,56486,0
2804904,Pacatuba,12599,12039,130,6013,11931,10747,136,5496,21
2805000,Pedra Mole,2848,2670,40,1426,2644,2467,42,1408,22
2805109,Pedrinhas,8819,8342,90,2827,7064,5997,91,2648,5
2805208,Pinhão,6384,5867,65,2740,5553,5104,73,2700,0
2805307,Pirambu,8274,8129,80,3711,7922,7155,80,3105,0
2805406,Poço Redondo,29406,30277,280,7920,27261,21955,280,9404,0
2805505,Poço Verde,22008,21879,210,7799,20034,18299,206,8858,0
2805604,Porto da Folha,24957,23389,265,11727,23704,21827,268,11300,0
2805703,Propriá,25990,27419,255,10729,24902,22007,258,10190,13
2805802,Riachão do Dantas,17490,17400,185,5782,16078,13833,183,6525,0
2805901,Riachuelo,8535,8880,100,3490,8046,6652,100,3238,0
2806008,Ribeirópolis,16494,15382,200,8438,15757,14219,197,7397,19
2806107,Rosário do Catete,9660,9314,105,3797,8910,7661,111,4081,0
2806206,Salgado,17683,16524,200,7401,16891,14216,200,6749,2
2806305,Santa Luzia do Itanhy,12205,11779,120,5066,11728,10091,114,4454,0
2806404,Santana do São Francisco,6147,5878,85,2512,6157,5343,85,2591,0
2806503,Santa Rosa de Lima,4350,3990,35,1939,3602,3265,35,1566,1
2806602,Santo Amaro das Brotas,10382,9827,125,5398,10047,9212,125,4932,0
2806701,São Cristóvão,80478,77262,2385,31793,75986,62408,2384,29332,0
2806800,São Domingos,10005,9481,110,4171,8996,8122,107,4158,0
2806909,São Francisco,3502,3408,40,1320,2981,2677,40,1543,0
2807006,São Miguel do Aleixo,3663,3582,40,2049,3543,2906,54,1417,0
2807105,Simão Dias,36075,33183,1050,15876,35342,30103,1078,13257,3
2807204,Siriri,7758,6770,75,3411,7019,6333,75,3295,4
2807303,Telha,2915,2733,45,1321,2775,2330,46,1207,0
2807402,Tobias Barreto,44884,37900,1160,18089,42210,36633,1187,16777,0
2807501,Tomar do Geru,11845,10361,135,5262,9663,7936,139,2916,0
2807600,Umbaúba,22384,20188,240,5468,19998,17397,237,5164,0
