codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2804904,Pacatuba,12599,12899,130,7550,12150,11608,136,6787,929
2805000,Pedra Mole,2848,2820,40,1884,2659,2600,42,1514,196
2805109,Pedrinhas,8819,8802,90,4032,7127,6268,91,3135,269
2805208,Pinhão,6384,6167,65,3645,5572,5285,73,2993,347
2805307,Pirambu,8274,8629,80,4734,8017,7552,80,3737,482
2805406,Poço Redondo,29406,32187,280,11787,27812,24114,280,11592,798
2805505,Poço Verde,22008,22889,210,11059,20183,19157,206,10161,859
2805604,Porto da Folha,24957,24829,265,15202,23943,22842,268,13605,1242
2805703,Propriá,25990,29171,255,14485,25161,23112,258,11544,1076
2805802,Riachão do Dantas,17490,18300,185,8332,16309,14684,183,7726,381
2805901,Riachuelo,8535,9420,100,4575,8285,7664,100,3521,177
2806008,Ribeirópolis,16494,16142,200,10995,15810,14582,197,8178,1082
2806107,Rosário do Catete,9660,10054,105,4891,9063,8161,111,4901,353
2806206,Salgado,17683,17414,200,9919,17056,15086,200,8047,884
2806305,Santa Luzia do Itanhy,12205,12579,120,6848,11922,11074,114,5437,460
2806404,Santana do São Francisco,6147,6078,85,4029,6232,5879,85,2958,138
2806503,Santa Rosa de Lima,4350,4400,35,1893,3621,3453,35,1786,213
2806602,Santo Amaro das Brotas,10382,10477,125,6825,10105,9610,125,5886,666
2806701,São Cristóvão,80478,81502,2385,41129,76958,66727,2384,35713,1623
2806800,São Domingos,10005,10021,110,6775,9046,8320,107,4746,722
2806909,São Francisco,3502,3578,40,1761,3017,2843,40,1917,192
2807006,São Miguel do Aleixo,3663,3752,40,2581,3596,3094,54,1717,176
2807105,Simão Dias,36075,34863,1050,21437,35676,31324,1078,16552,1549
2807204,Siriri,7758,7270,75,4488,7096,6803,75,3989,411
2807303,Telha,2915,2883,45,1697,2799,2526,46,1383,221
2807402,Tobias Barreto,44884,40110,1160,27655,43335,38282,1187,19361,1661
2807501,Tomar do Geru,11845,11021,135,6715,9768,8265,139,3464,152
2807600,Umbaúba,22384,21550,240,8215,20406,19472,237,7522,577
