data,codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2021-03-22,2804300,Muribeca,351,121,0,0,279,101,0,0
2021-03-22,2804409,Neópolis,1006,366,0,0,807,298,0,0
2021-03-22,2804458,Nossa Senhora Aparecida,470,150,0,0,380,147,0,0
2021-03-22,2804508,Nossa Senhora da Glória,1808,358,0,0,1694,388,0,0
2021-03-22,2804607,Nossa Senhora das Dores,1379,449,0,0,1019,446,0,0
2021-03-22,2804706,Nossa Senhora de Lourdes,368,138,0,0,321,106,0,0
2021-03-22,2804805,Nossa Senhora do Socorro,5176,1354,0,0,4384,1238,0,0
2021-03-22,2804904,Pacatuba,566,166,0,0,489,156,0,0
2021-03-22,2805000,Pedra Mole,189,49,0,0,150,49,0,0
2021-03-22,2805109,Pedrinhas,413,113,0,0,299,113,0,0
2021-03-22,2805208,Pinhão,371,91,0,0,298,95,0,0
2021-03-22,2805307,Pirambu,429,149,0,0,349,159,0,0
2021-03-22,2805604,Porto da Folha,1574,634,0,0,1376,611,0,0
2021-03-22,2805406,Poço Redondo,1306,306,0,0,1024,302,0,0
2021-03-22,2805505,Poço Verde,1448,338,0,0,1039,324,0,0
2021-03-22,2805703,Propriá,1619,399,0,0,1316,389,0,0
2021-03-22,2805901,Riachuelo,455,225,0,0,397,210,0,0
2021-03-22,2805802,Riachão do Dantas,1081,391,0,0,874,357,0,0
2021-03-22,2806008,Ribeirópolis,1162,382,0,0,1021,375,0,0
2021-03-22,2806107,Rosário do Catete,484,244,0,0,398,217,0,0
2021-03-22,2806206,Salgado,957,317,0,0,802,270,0,0
2021-03-22,2806305,Santa Luzia do Itanhy,496,166,0,0,355,132,0,0
2021-03-22,2806503,Santa Rosa de Lima,272,92,0,0,272,93,0,0
2021-03-22,2806404,Santana do São Francisco,291,91,0,0,218,90,0,0
2021-03-22,2806602,Santo Amaro das Brotas,553,173,0,0,425,171,0,0
2021-03-22,2807105,Simão Dias,2380,500,0,0,2181,483,0,0
2021-03-22,2807204,Siriri,383,133,0,0,359,134,0,0
2021-03-22,2806701,São Cristóvão,3352,762,0,0,2702,702,0,0
2021-03-22,2806800,São Domingos,546,136,0,0,448,129,0,0
2021-03-22,2806909,São Francisco,209,59,0,0,144,59,0,0
2021-03-22,2807006,São Miguel do Aleixo,256,86,0,0,201,89,0,0
2021-03-22,2807303,Telha,199,79,0,0,194,76,0,0
2021-03-22,2807402,Tobias Barreto,2948,618,0,0,2405,640,0,0
2021-03-22,2807501,Tomar do Geru,586,146,0,0,417,147,0,0
2021-03-22,2807600,Umbaúba,1068,458,0,0,760,413,0,0
2021-03-23,2800100,Amparo de São Francisco,142,82,0,0,144,50,0,0
2021-03-23,2800209,Aquidabã,1183,622,0,0,961,341,0,0
2021-03-23,2800308,Aracaju,45240,19280,0,0,48727,13297,0,0
2021-03-23,2800407,Arauá,502,312,0,0,425,172,0,0
2021-03-23,2800506,Areia Branca,808,435,0,0,789,266,0,0
2021-03-23,2800605,Barra dos Coqueiros,1295,505,0,0,1259,271,0,0
2021-03-23,2800670,Boquim,1606,676,0,0,1522,373,0,0
2021-03-23,2800704,Brejo Grande,288,138,0,0,215,79,0,0
2021-03-23,2801009,Campo do Brito,1019,799,0,0,891,382,0,0
2021-03-23,2801108,Canhoba,218,108,0,0,174,65,0,0
2021-03-23,2801207,Canindé de São Francisco,865,665,0,0,809,300,0,0
2021-03-23,2801306,Capela,1723,643,0,0,1340,348,0,0
2021-03-23,2801405,Carira,1102,832,0,0,922,283,0,0
2021-03-23,2801504,Carmópolis,531,371,0,0,478,256,0,0
2021-03-23,2801603,Cedro de São João,378,208,0,0,349,128,0,0
2021-03-23,2801702,Cristinápolis,847,577,0,0,642,342,0,0
2021-03-23,2801900,Cumbe,253,143,0,0,228,77,0,0
2021-03-23,2802007,Divina Pastora,268,178,0,0,270,108,0,0
2021-03-23,2802106,Estância,3578,1598,0,0,2819,965,0,0
2021-03-23,2802205,Feira Nova,263,193,0,0,255,76,0,0
2021-03-23,2802304,Frei Paulo,705,545,0,0,668,299,0,0
2021-03-23,2802403,Gararu,523,393,0,0,459,172,0,0
2021-03-23,2802502,General Maynard,193,123,0,0,187,98,0,0
2021-03-23,2802601,Gracho Cardoso,373,293,0,0,324,101,0,0
2021-03-23,2802700,Ilha das Flores,372,182,0,0,330,110,0,0
2021-03-23,2802809,Indiaroba,632,342,0,0,526,207,0,0
2021-03-23,2802908,Itabaiana,5307,3177,0,0,4423,1360,0,0
2021-03-23,2803005,Itabaianinha,1799,739,0,0,1519,367,0,0
2021-03-23,2803104,Itabi,313,243,0,0,268,71,0,0
2021-03-23,2803203,Itaporanga d'Ajuda,1444,744,0,0,1186,507,0,0
2021-03-23,2803302,Japaratuba,910,660,0,0,739,292,0,0
2021-03-23,2803401,Japoatã,625,325,0,0,513,188,0,0
2021-03-23,2803500,Lagarto,7185,3025,0,0,6696,1858,0,0
2021-03-23,2803609,Laranjeiras,1035,615,0,0,902,415,0,0
2021-03-23,2803708,Macambira,415,325,0,0,384,99,0,0
2021-03-23,2803807,Malhada dos Bois,237,137,0,0,218,81,0,0
2021-03-23,2803906,Malhador,551,411,0,0,498,180,0,0
2021-03-23,2804003,Maruim,681,531,0,0,584,245,0,0
2021-03-23,2804102,Moita Bonita,725,545,0,0,574,178,0,0
2021-03-23,2804201,Monte Alegre de Sergipe,565,425,0,0,527,182,0,0
2021-03-23,2804300,Muribeca,351,201,0,0,314,112,0,0
2021-03-23,2804409,Neópolis,1006,546,0,0,807,298,0,0
2021-03-23,2804458,Nossa Senhora Aparecida,470,370,0,0,431,172,0,0
2021-03-23,2804508,Nossa Senhora da Glória,1808,1058,0,0,1694,388,0,0
2021-03-23,2804607,Nossa Senhora das Dores,1379,1039,0,0,1019,446,0,0
2021-03-23,2804706,Nossa Senhora de Lourdes,368,228,0,0,314,107,0,0
2021-03-23,2804805,Nossa Senhora do Socorro,5176,3204,0,0,5091,1334,0,0
2021-03-23,2804904,Pacatuba,566,286,0,0,547,158,0,0
2021-03-23,2805000,Pedra Mole,189,139,0,0,150,49,0,0
2021-03-23,2805109,Pedrinhas,413,203,0,0,299,113,0,0
2021-03-23,2805208,Pinhão,371,271,0,0,298,95,0,0
2021-03-23,2805307,Pirambu,429,339,0,0,361,228,0,0
2021-03-23,2805604,Porto da Folha,1574,1214,0,0,1465,704,0,0
2021-03-23,2805406,Poço Redondo,1306,826,0,0,1024,306,0,0
2021-03-23,2805505,Poço Verde,1448,658,0,0,1103,324,0,0
2021-03-23,2805703,Propriá,1619,659,0,0,1417,406,0,0
2021-03-23,2805901,Riachuelo,455,325,0,0,397,210,0,0
2021-03-23,2805802,Riachão do Dantas,1081,621,0,0,944,364,0,0
2021-03-23,2806008,Ribeirópolis,1162,902,0,0,1102,426,0,0
2021-03-23,2806107,Rosário do Catete,484,374,0,0,430,221,0,0
2021-03-23,2806206,Salgado,957,757,0,0,822,287,0,0
2021-03-23,2806305,Santa Luzia do Itanhy,496,266,0,0,409,135,0,0
2021-03-23,2806503,Santa Rosa de Lima,272,172,0,0,272,93,0,0
2021-03-23,2806404,Santana do São Francisco,291,141,0,0,218,90,0,0
2021-03-23,2806602,Santo Amaro das Brotas,553,423,0,0,429,177,0,0
2021-03-23,2807105,Simão Dias,2380,980,0,0,2375,500,0,0
2021-03-23,2807204,Siriri,383,313,0,0,368,210,0,0
2021-03-23,2806701,São Cristóvão,3352,1392,0,0,2702,702,0,0
2021-03-23,2806800,São Domingos,546,406,0,0,477,179,0,0
2021-03-23,2806909,São Francisco,209,99,0,0,144,59,0,0
2021-03-23,2807006,São Miguel do Aleixo,256,196,0,0,217,124,0,0
2021-03-23,2807303,Telha,199,119,0,0,194,76,0,0
2021-03-23,2807402,Tobias Barreto,2948,1218,0,0,3173,673,0,0
2021-03-23,2807501,Tomar do Geru,586,266,0,0,417,147,0,0
2021-03-23,2807600,Umbaúba,1068,648,0,0,848,413,0,0
2021-03-24,2800100,Amparo de São Francisco,142,82,0,0,144,50,0,0
2021-03-24,2800209,Aquidabã,1183,622,0,0,1215,350,0,0
2021-03-24,2800308,Aracaju,50240,19280,0,0,48378,13300,0,0
2021-03-24,2800407,Arauá,502,312,0,0,425,172,0,0
2021-03-24,2800506,Areia Branca,808,435,0,0,836,267,0,0
2021-03-24,2800605,Barra dos Coqueiros,1295,505,0,0,1259,271,0,0
2021-03-24,2800670,Boquim,1606,676,0,0,1556,374,0,0
2021-03-24,2800704,Brejo Grande,288,138,0,0,317,93,0,0
2021-03-24,2801009,Campo do Brito,1019,799,0,0,891,382,0,0
2021-03-24,2801108,Canhoba,218,108,0,0,174,65,0,0
2021-03-24,2801207,Canindé de São Francisco,865,665,0,0,809,300,0,0
2021-03-24,2801306,Capela,1723,643,0,0,1451,378,0,0
2021-03-24,2801405,Carira,1102,832,0,0,968,293,0,0
2021-03-24,2801504,Carmópolis,531,371,0,0,605,256,0,0
2021-03-24,2801603,Cedro de São João,378,208,0,0,426,129,0,0
2021-03-24,2801702,Cristinápolis,847,577,0,0,642,342,0,0
2021-03-24,2801900,Cumbe,253,143,0,0,353,158,0,0
2021-03-24,2802007,Divina Pastora,268,178,0,0,280,119,0,0
2021-03-24,2802106,Estância,3578,1598,0,0,3046,965,0,0
2021-03-24,2802205,Feira Nova,263,193,0,0,278,90,0,0
2021-03-24,2802304,Frei Paulo,705,545,0,0,668,299,0,0
2021-03-24,2802403,Gararu,523,393,0,0,550,176,0,0
2021-03-24,2802502,General Maynard,193,123,0,0,187,98,0,0
2021-03-24,2802601,Gracho Cardoso,373,293,0,0,324,101,0,0
2021-03-24,2802700,Ilha das Flores,372,182,0,0,357,110,0,0
2021-03-24,2802809,Indiaroba,632,342,0,0,627,208,0,0
2021-03-24,2802908,Itabaiana,5307,3177,0,0,4435,1772,0,0
2021-03-24,2803005,Itabaianinha,1799,739,0,0,1569,369,0,0
2021-03-24,2803104,Itabi,313,243,0,0,268,71,0,0
2021-03-24,2803203,Itaporanga d'Ajuda,1444,744,0,0,1398,511,0,0
2021-03-24,2803302,Japaratuba,910,660,0,0,767,328,0,0
2021-03-24,2803401,Japoatã,625,325,0,0,513,188,0,0
2021-03-24,2803500,Lagarto,7875,3025,0,0,8060,1859,0,0
2021-03-24,2803609,Laranjeiras,1035,615,0,0,925,416,0,0
2021-03-24,2803708,Macambira,415,325,0,0,409,142,0,0
2021-03-24,2803807,Malhada dos Bois,237,137,0,0,224,84,0,0
2021-03-24,2803906,Malhador,551,411,0,0,498,180,0,0
2021-03-24,2804003,Maruim,681,531,0,0,664,349,0,0
2021-03-24,2804102,Moita Bonita,725,545,0,0,687,271,0,0
2021-03-24,2804201,Monte Alegre de Sergipe,565,425,0,0,662,309,0,0
2021-03-24,2804300,Muribeca,351,201,0,0,364,113,0,0
2021-03-24,2804409,Neópolis,1006,546,0,0,813,301,0,0
2021-03-24,2804458,Nossa Senhora Aparecida,470,370,0,0,475,193,0,0
2021-03-24,2804508,Nossa Senhora da Glória,1928,1058,0,0,1816,445,0,0
2021-03-24,2804607,Nossa Senhora das Dores,1379,1039,0,0,1196,496,0,0
2021-03-24,2804706,Nossa Senhora de Lourdes,368,228,0,0,314,107,0,0
2021-03-24,2804805,Nossa Senhora do Socorro,5176,3204,0,0,5785,1521,0,0
2021-03-24,2804904,Pacatuba,566,286,0,0,593,158,0,0
2021-03-24,2805000,Pedra Mole,189,139,0,0,172,76,0,0
2021-03-24,2805109,Pedrinhas,413,203,0,0,299,113,0,0
2021-03-24,2805208,Pinhão,371,271,0,0,340,118,0,0
2021-03-24,2805307,Pirambu,429,339,0,0,375,228,0,0
2021-03-24,2805604,Porto da Folha,1574,1214,0,0,1523,704,0,0
2021-03-24,2805406,Poço Redondo,1306,826,0,0,1117,340,0,0
2021-03-24,2805505,Poço Verde,1448,658,0,0,1103,324,0,0
2021-03-24,2805703,Propriá,1619,659,0,0,1708,431,0,0
2021-03-24,2805901,Riachuelo,455,325,0,0,478,243,0,0
2021-03-24,2805802,Riachão do Dantas,1081,621,0,0,1059,371,0,0
2021-03-24,2806008,Ribeirópolis,1162,902,0,0,1107,522,0,0
2021-03-24,2806107,Rosário do Catete,484,374,0,0,446,242,0,0
2021-03-24,2806206,Salgado,957,757,0,0,1029,371,0,0
2021-03-24,2806305,Santa Luzia do Itanhy,496,266,0,0,426,135,0,0
2021-03-24,2806503,Santa Rosa de Lima,272,172,0,0,272,93,0,0
2021-03-24,2806404,Santana do São Francisco,291,141,0,0,226,98,0,0
2021-03-24,2806602,Santo Amaro das Brotas,553,423,0,0,429,177,0,0
2021-03-24,2807105,Simão Dias,2380,980,0,0,2932,507,0,0
2021-03-24,2807204,Siriri,383,313,0,0,368,210,0,0
2021-03-24,2806701,São Cristóvão,3352,1392,0,0,2777,709,0,0
2021-03-24,2806800,São Domingos,546,406,0,0,606,179,0,0
2021-03-24,2806909,São Francisco,209,99,0,0,155,59,0,0
2021-03-24,2807006,São Miguel do Aleixo,256,196,0,0,217,124,0,0
2021-03-24,2807303,Telha,199,119,0,0,204,76,0,0
2021-03-24,2807402,Tobias Barreto,2948,1218,0,0,3656,697,0,0
2021-03-24,2807501,Tomar do Geru,586,266,0,0,475,148,0,0
2021-03-24,2807600,Umbaúba,1068,648,0,0,1104,413,0,0
2021-03-25,2800100,Amparo de São Francisco,202,92,0,0,144,50,0,0
2021-03-25,2800209,Aquidabã,1864,664,0,0,1364,367,0,0
2021-03-25,2800308,Aracaju,67240,19280,0,0,49540,13338,0,0
2021-03-25,2800407,Arauá,722,332,0,0,580,182,0,0
2021-03-25,2800506,Areia Branca,1221,491,0,0,932,271,0,0
2021-03-25,2800605,Barra dos Coqueiros,1915,565,0,0,1602,286,0,0
2021-03-25,2800670,Boquim,2486,756,0,0,1999,374,0,0
2021-03-25,2800704,Brejo Grande,418,148,0,0,317,93,0,0
2021-03-25,2801009,Campo do Brito,1545,825,0,0,1295,501,0,0
2021-03-25,2801108,Canhoba,318,118,0,0,212,65,0,0
2021-03-25,2801207,Canindé de São Francisco,1365,695,0,0,1150,400,0,0
2021-03-25,2801306,Capela,2413,803,0,0,1486,391,0,0
2021-03-25,2801405,Carira,1762,862,0,0,968,293,0,0
2021-03-25,2801504,Carmópolis,761,401,0,0,715,276,0,0
2021-03-25,2801603,Cedro de São João,588,218,0,0,505,129,0,0
2021-03-25,2801702,Cristinápolis,1247,627,0,0,780,417,0,0
2021-03-25,2801900,Cumbe,404,154,0,0,353,158,0,0
2021-03-25,2802007,Divina Pastora,364,184,0,0,310,119,0,0
2021-03-25,2802106,Estância,5108,1498,0,0,4384,973,0,0
2021-03-25,2802205,Feira Nova,403,203,0,0,278,106,0,0
2021-03-25,2802304,Frei Paulo,1195,565,0,0,794,364,0,0
2021-03-25,2802403,Gararu,823,403,0,0,550,176,0,0
2021-03-25,2802502,General Maynard,263,133,0,0,187,98,0,0
2021-03-25,2802601,Gracho Cardoso,563,303,0,0,324,101,0,0
2021-03-25,2802700,Ilha das Flores,572,192,0,0,371,119,0,0
2021-03-25,2802809,Indiaroba,952,362,0,0,736,208,0,0
2021-03-25,2802908,Itabaiana,7617,3517,0,0,4758,2046,0,0
2021-03-25,2803005,Itabaianinha,2751,741,0,0,1714,372,0,0
2021-03-25,2803104,Itabi,493,253,0,0,289,93,0,0
2021-03-25,2803203,Itaporanga d'Ajuda,2236,796,0,0,1673,515,0,0
2021-03-25,2803302,Japaratuba,1380,690,0,0,924,364,0,0
2021-03-25,2803401,Japoatã,955,345,0,0,610,197,0,0
2021-03-25,2803500,Lagarto,10540,3025,0,0,8714,1861,0,0
2021-03-25,2803609,Laranjeiras,1615,665,0,0,947,422,0,0
2021-03-25,2803708,Macambira,635,335,0,0,400,178,0,0
2021-03-25,2803807,Malhada dos Bois,287,147,0,0,224,84,0,0
2021-03-25,2803906,Malhador,841,421,0,0,526,212,0,0
2021-03-25,2804003,Maruim,981,561,0,0,664,349,0,0
2021-03-25,2804102,Moita Bonita,1145,565,0,0,687,271,0,0
2021-03-25,2804201,Monte Alegre de Sergipe,868,448,0,0,717,347,0,0
2021-03-25,2804300,Muribeca,531,201,0,0,395,129,0,0
2021-03-25,2804409,Neópolis,1546,586,0,0,813,301,0,0
2021-03-25,2804458,Nossa Senhora Aparecida,810,380,0,0,501,201,0,0
2021-03-25,2804508,Nossa Senhora da Glória,2581,1241,0,0,2012,518,0,0
2021-03-25,2804607,Nossa Senhora das Dores,2089,1089,0,0,1325,926,0,0
2021-03-25,2804706,Nossa Senhora de Lourdes,548,228,0,0,445,142,0,0
2021-03-25,2804805,Nossa Senhora do Socorro,8826,3415,0,0,6004,1602,0,0
2021-03-25,2804904,Pacatuba,889,309,0,0,692,158,0,0
2021-03-25,2805000,Pedra Mole,249,149,0,0,174,113,0,0
2021-03-25,2805109,Pedrinhas,633,213,0,0,299,113,0,0
2021-03-25,2805208,Pinhão,581,281,0,0,351,140,0,0
2021-03-25,2805307,Pirambu,590,360,0,0,455,248,0,0
2021-03-25,2805604,Porto da Folha,2227,1277,0,0,1781,937,0,0
2021-03-25,2805406,Poço Redondo,2206,826,0,0,1138,442,0,0
2021-03-25,2805505,Poço Verde,2261,731,0,0,1359,326,0,0
2021-03-25,2805703,Propriá,2359,729,0,0,1976,451,0,0
2021-03-25,2805901,Riachuelo,705,325,0,0,517,243,0,0
2021-03-25,2805802,Riachão do Dantas,1663,623,0,0,1159,372,0,0
2021-03-25,2806008,Ribeirópolis,1763,933,0,0,1278,568,0,0
2021-03-25,2806107,Rosário do Catete,694,404,0,0,446,242,0,0
2021-03-25,2806206,Salgado,1517,757,0,0,1326,391,0,0
2021-03-25,2806305,Santa Luzia do Itanhy,756,286,0,0,507,141,0,0
2021-03-25,2806503,Santa Rosa de Lima,422,182,0,0,337,153,0,0
2021-03-25,2806404,Santana do São Francisco,383,153,0,0,291,99,0,0
2021-03-25,2806602,Santo Amaro das Brotas,823,443,0,0,499,209,0,0
2021-03-25,2807105,Simão Dias,3580,1050,0,0,3166,513,0,0
2021-03-25,2807204,Siriri,653,323,0,0,536,254,0,0
2021-03-25,2806701,São Cristóvão,5052,1512,0,0,3255,709,0,0
2021-03-25,2806800,São Domingos,866,416,0,0,779,179,0,0
2021-03-25,2806909,São Francisco,279,109,0,0,155,59,0,0
2021-03-25,2807006,São Miguel do Aleixo,369,209,0,0,310,143,0,0
2021-03-25,2807303,Telha,259,129,0,0,233,79,0,0
2021-03-25,2807402,Tobias Barreto,4448,1308,0,0,3967,715,0,0
2021-03-25,2807501,Tomar do Geru,866,316,0,0,537,157,0,0
2021-03-25,2807600,Umbaúba,1568,648,0,0,1222,413,0,0
2021-03-26,2800100,Amparo de São Francisco,202,92,0,0,188,50,0,0
2021-03-26,2800209,Aquidabã,1864,664,0,0,1453,368,0,0
2021-03-26,2800308,Aracaju,67240,19280,0,0,52315,13399,0,0
2021-03-26,2800407,Arauá,722,332,0,0,580,182,0,0
2021-03-26,2800506,Areia Branca,1221,491,0,0,1015,272,0,0
2021-03-26,2800605,Barra dos Coqueiros,1915,565,0,0,1654,286,0,0
2021-03-26,2800670,Boquim,2486,756,0,0,2215,374,0,0
2021-03-26,2800704,Brejo Grande,418,148,0,0,342,93,0,0
2021-03-26,2801009,Campo do Brito,1545,825,0,0,1316,512,0,0
2021-03-26,2801108,Canhoba,318,118,0,0,212,65,0,0
2021-03-26,2801207,Canindé de São Francisco,1365,695,0,0,1311,475,0,0
2021-03-26,2801306,Capela,2413,803,0,0,2004,393,0,0
2021-03-26,2801405,Carira,1762,862,0,0,1128,328,0,0
2021-03-26,2801504,Carmópolis,761,401,0,0,708,289,0,0
2021-03-26,2801603,Cedro de São João,588,218,0,0,505,129,0,0
2021-03-26,2801702,Cristinápolis,1247,627,0,0,780,417,0,0
2021-03-26,2801900,Cumbe,404,154,0,0,355,89,0,0
2021-03-26,2802007,Divina Pastora,364,184,0,0,338,130,0,0
2021-03-26,2802106,Estância,5108,1498,0,0,4752,978,0,0
2021-03-26,2802205,Feira Nova,403,203,0,0,361,116,0,0
2021-03-26,2802304,Frei Paulo,1195,565,0,0,1001,442,0,0
2021-03-26,2802403,Gararu,823,403,0,0,692,179,0,0
2021-03-26,2802502,General Maynard,263,133,0,0,248,112,0,0
2021-03-26,2802601,Gracho Cardoso,563,303,0,0,411,168,0,0
2021-03-26,2802700,Ilha das Flores,572,192,0,0,371,119,0,0
2021-03-26,2802809,Indiaroba,952,362,0,0,804,212,0,0
2021-03-26,2802908,Itabaiana,7617,3517,0,0,5167,2169,0,0
2021-03-26,2803005,Itabaianinha,2751,741,0,0,1979,372,0,0
2021-03-26,2803104,Itabi,493,253,0,0,289,93,0,0
2021-03-26,2803203,Itaporanga d'Ajuda,2236,796,0,0,1808,518,0,0
2021-03-26,2803302,Japaratuba,1380,690,0,0,1074,371,0,0
2021-03-26,2803401,Japoatã,955,345,0,0,610,197,0,0
2021-03-26,2803500,Lagarto,10540,3025,0,0,8939,1863,0,0
2021-03-26,2803609,Laranjeiras,1615,665,0,0,1256,423,0,0
2021-03-26,2803708,Macambira,635,335,0,0,570,205,0,0
2021-03-26,2803807,Malhada dos Bois,287,147,0,0,224,84,0,0
2021-03-26,2803906,Malhador,841,421,0,0,691,278,0,0
2021-03-26,2804003,Maruim,981,561,0,0,955,356,0,0
2021-03-26,2804102,Moita Bonita,1145,565,0,0,687,271,0,0
2021-03-26,2804201,Monte Alegre de Sergipe,868,448,0,0,753,340,0,0
2021-03-26,2804300,Muribeca,531,201,0,0,488,129,0,0
2021-03-26,2804409,Neópolis,1546,586,0,0,794,301,0,0
2021-03-26,2804458,Nossa Senhora Aparecida,810,380,0,0,667,201,0,0
2021-03-26,2804508,Nossa Senhora da Glória,2581,1241,0,0,2407,597,0,0
2021-03-26,2804607,Nossa Senhora das Dores,2089,1089,0,0,1325,926,0,0
2021-03-26,2804706,Nossa Senhora de Lourdes,548,228,0,0,445,142,0,0
2021-03-26,2804805,Nossa Senhora do Socorro,8826,3415,0,0,6610,1918,0,0
2021-03-26,2804904,Pacatuba,889,309,0,0,692,158,0,0
2021-03-26,2805000,Pedra Mole,249,149,0,0,235,113,0,0
2021-03-26,2805109,Pedrinhas,633,213,0,0,411,115,0,0
2021-03-26,2805208,Pinhão,581,281,0,0,351,140,0,0
2021-03-26,2805307,Pirambu,590,360,0,0,483,249,0,0
2021-03-26,2805604,Porto da Folha,2227,1277,0,0,1781,937,0,0
2021-03-26,2805406,Poço Redondo,2206,826,0,0,1280,510,0,0
2021-03-26,2805505,Poço Verde,2261,731,0,0,1480,338,0,0
2021-03-26,2805703,Propriá,2359,729,0,0,2088,490,0,0
2021-03-26,2805901,Riachuelo,705,325,0,0,558,246,0,0
2021-03-26,2805802,Riachão do Dantas,1663,623,0,0,1159,372,0,0
2021-03-26,2806008,Ribeirópolis,1763,933,0,0,1476,620,0,0
2021-03-26,2806107,Rosário do Catete,694,404,0,0,626,259,0,0
2021-03-26,2806206,Salgado,1517,757,0,0,1475,401,0,0
2021-03-26,2806305,Santa Luzia do Itanhy,756,286,0,0,643,142,0,0
2021-03-26,2806503,Santa Rosa de Lima,422,182,0,0,393,153,0,0
2021-03-26,2806404,Santana do São Francisco,383,153,0,0,291,99,0,0
2021-03-26,2806602,Santo Amaro das Brotas,823,443,0,0,550,231,0,0
2021-03-26,2807105,Simão Dias,3580,1050,0,0,3390,516,0,0
2021-03-26,2807204,Siriri,653,323,0,0,553,257,0,0
2021-03-26,2806701,São Cristóvão,5052,1512,0,0,3398,712,0,0
2021-03-26,2806800,São Domingos,866,416,0,0,779,179,0,0
2021-03-26,2806909,São Francisco,279,109,0,0,201,67,0,0
2021-03-26,2807006,São Miguel do Aleixo,369,209,0,0,310,143,0,0
2021-03-26,2807303,Telha,259,129,0,0,237,85,0,0
2021-03-26,2807402,Tobias Barreto,4448,1308,0,0,4085,777,0,0
2021-03-26,2807501,Tomar do Geru,866,316,0,0,564,158,0,0
2021-03-26,2807600,Umbaúba,1568,648,0,0,1296,413,0,0
2021-03-27,2800100,Amparo de São Francisco,202,92,0,0,188,50,0,0
2021-03-27,2800209,Aquidabã,1864,664,0,0,1453,368,0,0
2021-03-27,2800308,Aracaju,67240,19280,0,0,53012,13399,0,0
2021-03-27,2800407,Arauá,722,332,0,0,580,182,0,0
2021-03-27,2800506,Areia Branca,1221,491,0,0,1076,275,0,0
2021-03-27,2800605,Barra dos Coqueiros,1915,565,0,0,1654,286,0,0
2021-03-27,2800670,Boquim,2486,756,0,0,2234,374,0,0
2021-03-27,2800704,Brejo Grande,418,148,0,0,342,93,0,0
2021-03-27,2801009,Campo do Brito,1545,825,0,0,1316,512,0,0
2021-03-27,2801108,Canhoba,318,118,0,0,273,66,0,0
2021-03-27,2801207,Canindé de São Francisco,1365,695,0,0,1311,475,0,0
2021-03-27,2801306,Capela,2413,803,0,0,2004,393,0,0
2021-03-27,2801405,Carira,1762,862,0,0,1128,328,0,0
2021-03-27,2801504,Carmópolis,761,401,0,0,708,289,0,0
2021-03-27,2801603,Cedro de São João,588,218,0,0,537,129,0,0
2021-03-27,2801702,Cristinápolis,1247,627,0,0,780,417,0,0
2021-03-27,2801900,Cumbe,404,154,0,0,355,89,0,0
2021-03-27,2802007,Divina Pastora,364,184,0,0,338,130,0,0
2021-03-27,2802106,Estância,5108,1498,0,0,4964,1249,0,0
2021-03-27,2802205,Feira Nova,403,203,0,0,361,116,0,0
2021-03-27,2802304,Frei Paulo,1195,565,0,0,1148,460,0,0
2021-03-27,2802403,Gararu,823,403,0,0,692,179,0,0
2021-03-27,2802502,General Maynard,263,133,0,0,248,112,0,0
2021-03-27,2802601,Gracho Cardoso,563,303,0,0,411,168,0,0
2021-03-27,2802700,Ilha das Flores,572,192,0,0,503,119,0,0
2021-03-27,2802809,Indiaroba,952,362,0,0,804,212,0,0
2021-03-27,2802908,Itabaiana,7617,3517,0,0,5902,2628,0,0
2021-03-27,2803005,Itabaianinha,2751,741,0,0,2137,372,0,0
2021-03-27,2803104,Itabi,493,253,0,0,419,113,0,0
2021-03-27,2803203,Itaporanga d'Ajuda,2236,796,0,0,1808,518,0,0
2021-03-27,2803302,Japaratuba,1380,690,0,0,1094,371,0,0
2021-03-27,2803401,Japoatã,955,345,0,0,690,197,0,0
2021-03-27,2803500,Lagarto,10540,3025,0,0,8939,1863,0,0
2021-03-27,2803609,Laranjeiras,1615,665,0,0,1256,423,0,0
2021-03-27,2803708,Macambira,635,335,0,0,570,205,0,0
2021-03-27,2803807,Malhada dos Bois,287,147,0,0,224,84,0,0
2021-03-27,2803906,Malhador,841,421,0,0,691,278,0,0
2021-03-27,2804003,Maruim,981,561,0,0,955,356,0,0
2021-03-27,2804102,Moita Bonita,1145,565,0,0,1017,290,0,0
2021-03-27,2804201,Monte Alegre de Sergipe,868,448,0,0,753,340,0,0
2021-03-27,2804300,Muribeca,531,201,0,0,488,129,0,0
2021-03-27,2804409,Neópolis,1546,586,0,0,794,301,0,0
2021-03-27,2804458,Nossa Senhora Aparecida,810,380,0,0,667,201,0,0
2021-03-27,2804508,Nossa Senhora da Glória,2581,1241,0,0,2535,610,0,0
2021-03-27,2804607,Nossa Senhora das Dores,2089,1089,0,0,1325,926,0,0
2021-03-27,2804706,Nossa Senhora de Lourdes,548,228,0,0,445,142,0,0
2021-03-27,2804805,Nossa Senhora do Socorro,8826,3415,0,0,6660,1963,0,0
2021-03-27,2804904,Pacatuba,889,309,0,0,793,162,0,0
2021-03-27,2805000,Pedra Mole,249,149,0,0,235,113,0,0
2021-03-27,2805109,Pedrinhas,633,213,0,0,441,115,0,0
